Embeding,Label,Label_int
"[ 12.46879273  -5.01828374 -23.22438074 -13.71377624 -13.75340027
  31.60446098  -9.3709021  -19.72976976  -1.24187532  -6.18555431
  11.14900595 -10.43432055  13.06324499  11.0912996    4.68471143
 -22.2137736  -21.71372217 -19.95666057  -3.1975055   -2.37366916
 -20.87429768  -8.66179959  -5.88021028  -6.58908927   9.05728211
   2.50131605  16.85927242 -12.11288781  -0.19357462  -8.60894444
  13.57844262  -0.89551114 -25.07426985  -4.52689868   6.3141279
  17.50797396  -7.5317234    1.97115513 -20.05311157 -12.27024892
   6.03000373  -5.19272804  -5.2384309  -19.13764853  14.03428789
  13.2971365   15.59300841 -22.98929125 -24.36653679 -17.39813979
  -2.86088442  24.87040792   5.36293153 -11.24466821   0.27927302
  -1.74438013   4.0390577    8.69595227   3.30828694   0.06007375
 -22.2423081   14.81886813   8.21098708  -8.65159728   6.92359431
  21.85194527 -31.56825992   5.01366311  25.24588415  -5.95421834
   5.49368096   9.79326417  15.74099863 -16.49106844   0.65039827
  19.71829156  -5.02092534   5.01373687 -18.41061599 -16.65039138
 -24.03796095   8.25246164  -3.0919441  -15.61113579  -7.17656247
  -8.64489581 -12.62408373  -0.92142911  39.83393981  -3.79397676
  -5.13125718 -19.47477918  26.49902368  -3.57096278   1.51997672
  10.89655157 -17.19733168  -1.12421622 -42.39820307  -7.07915329
 -16.52362616  -6.24825517  14.77270626   9.69226981  14.19799984
  -0.64750581  -0.11325073  -9.72701677 -12.28074136  -8.01329394
  -3.78862274   6.76467011   8.84452746   9.28889382  14.60510619
   9.42457124   0.24383508  15.91028271 -12.48530865  -0.54179004
  -3.86452664 -10.02432355   9.31177303 -23.04647893  -1.55282382
  17.71889008  -1.57949014 -15.15084977]",МАЗУРКЕВИЧ_ИРИНА_СТЕПАНОВНА,34
"[  7.39737233   1.5825152  -20.51526379  -6.28417382  -6.40647933
  21.9935035   -0.51103775 -21.169423     0.89967835  -8.99366406
   7.10638704 -13.79931135   9.55002812  11.40802047   3.30569423
 -18.74620205  -9.08121644 -16.36461369   0.20882543   4.08610154
 -11.80365089  -4.44362953  -3.89146691 -10.23677492   2.9087874
  -6.31588545  17.450516    -4.97916165   5.28955067 -17.29510123
   7.91070437  -4.77252591 -10.77979152  -4.2101348    7.01440878
  16.9467837    4.05353581   3.78236739 -11.8104421    0.1948925
   5.17654754  -6.35322023  -5.37131227 -14.33456272   9.50814443
  15.0415392   13.03127482 -14.38806911  -8.04744117 -11.3965181
   0.70609463   2.2002357    4.60432508 -10.00806766  -6.31142278
  -7.22038881  -3.13233393   2.22572745   8.09172624   1.63932133
 -19.76623157   4.84555313   1.34251138  -5.84218585   2.68724369
  18.38550608 -17.94925155   5.67917178  19.69461384  -5.38007703
   8.92529118   7.72711808   9.7916111  -15.64467333   0.73161173
  12.05059961  -4.12907555  -0.05515732  -6.75984925  -1.97247383
 -21.26738071   3.88589245  -1.16840345  -5.95481064   1.79047969
  -7.23662889 -14.74465655  -8.367513    29.29312812   5.18433343
   1.3689293  -15.98192724  16.35281232  -0.87527835  -6.62212798
   4.2238002  -11.26054716   4.77183458 -28.564328    -2.76508217
  -6.93600357  -4.70800715   5.53550849   0.71893304  12.86825019
  -2.05408669   7.36829715  -3.85604744  -8.5276488   -3.60970613
  -1.72062112  -1.95038262   5.72953456   5.20883483   3.08531533
   8.4840197   -4.96363707  10.97555536  -6.81260656   2.12265915
  -5.25562387  -2.67023816   3.89006587 -19.14169458  -3.10269696
  17.52418312  -6.35952232 -13.16126102]",ОБОЛЕНСКАЯ_ЕЛЕНА_ГЕОРГИЕВНА,39
"[ 14.11997066   2.23029188 -20.04007426  -7.71515227 -13.69247736
  29.77471665  -6.40868977 -13.50710249   3.82693916  -6.13355674
   9.78426301 -14.14774336  11.60928375  10.35993798   1.10089519
 -18.24532884 -22.68429079 -16.29364164  -5.17735387   1.10853621
 -17.00173939  -9.76429938  -2.22566731  -0.16883209  -0.77515748
   0.30630053  12.17734519 -12.25198229  -1.3655011  -14.37201086
   9.82042209  -1.45431627 -20.61993237  -1.299221     5.69614524
  11.5826532   -0.46432106   1.1642593  -16.94415841  -5.17559012
   8.97278181  -4.34674207  -2.38154108 -20.47521545   8.42654369
  12.48929313  11.46798115 -19.1580995  -19.34492404 -16.66587635
   1.88780481  18.44473901   2.00270983  -8.65948133  -2.56798371
   0.78574535  -1.21381588   2.02426957   3.57954389  -1.65489901
 -20.69241741   8.99563157   5.85941402  -2.05132368   5.32270847
  17.0083179  -21.0274123   -0.39194841  26.02339296  -8.03289311
   7.68601427   5.71751785  10.51485707 -13.14219991   1.26688999
  16.02085475  -4.12034231   1.99603961  -8.96486533 -12.28746696
 -24.6143106    3.38061914  -0.06499316 -10.93423474  -5.77276786
  -5.49870053  -9.79194814  -2.49065933  34.211537     0.14672037
  -3.45240591 -14.39863835  21.09611753   3.76100613  -1.37451068
   7.61426531 -12.66804606  -3.48432258 -34.33145151  -9.66797529
 -10.57231231 -10.48719257  10.86066137   8.86739771   8.93986224
  -3.6621063   -4.06933252  -5.94525363 -10.98569508  -6.88545705
   3.73713343   1.08121764   6.26156458   9.74588233  10.00943607
  13.38340499  -3.36182146  11.60289004 -10.90321057   0.81283847
  -7.84339241  -9.11248269   6.74356071 -22.71137645  -0.99872151
  15.11531397  -6.81075021 -11.52902616]",АЛЁНА_САВАСТОВА,3
"[  8.74504612  -2.3121133  -20.88467649  -9.47718105  -9.23305626
  26.95620933  -1.26205023 -17.63593824   0.53437653  -5.51579435
   6.24281257 -13.91347381  10.2178929   11.46559059   1.70695793
 -18.44494191 -16.50358141 -18.13612362  -1.16225851  -0.89437407
 -17.64723951  -7.43595936  -2.62334991  -4.939528     1.68298563
  -2.13262803  12.15952369  -8.78838126   0.65564729  -5.49621701
  10.98010711  -4.97428763 -13.59792956  -3.43822048   8.25926279
  19.20586007  -4.85346766   3.48836083 -16.03973902  -5.50707568
   3.94598552  -3.66898917  -5.78352666 -17.18984246  13.87199713
  13.10158701  12.40748022 -12.70591564 -14.6362695  -13.19581814
  -3.48847848  12.70282311   6.11640384  -9.66509534  -2.88415471
  -4.15642385   1.64299346   4.18460753   4.87846781   1.64413054
 -23.82186088  10.14169297   5.30085491  -6.31439247   7.13225499
  18.49235142 -22.50517359   5.59694856  21.75980291  -5.77804115
   6.62787     10.05975007  11.43326153 -15.06055182   2.20559431
  17.22104307  -7.0110948    1.71069587 -12.38384477 -12.2037942
 -22.55057599   2.98370744  -0.48961822 -12.30444138  -1.21386028
  -7.1106581  -12.52711032  -3.23947623  33.76319188   0.40950345
  -3.26514275 -21.37965173  20.42230267  -4.10494873   0.50715018
   8.78376371 -10.21596759   0.2683492  -31.68263642  -1.852104
 -10.10576089  -7.97402567   8.27681819   4.74292724  16.08145351
  -2.63582551   8.0357684   -5.7332846   -5.10271193  -4.89199549
  -0.7958777    4.17548025   4.89840894   3.31587818   7.62732113
   8.06980588  -6.01951705  14.73476041  -8.8250857   -1.89426161
  -3.84619163  -7.32104374   6.91693531 -19.78907298  -4.05415539
  15.74753415  -5.51326286 -14.38344365]",АЛЁНА_САВАСТОВА,3
"[ 12.46087637   0.91309315 -24.47361926  -8.61927461 -11.53105663
  29.47545212  -5.34383622 -15.88715517   4.27817372  -7.3987549
   9.85509736 -11.47704239  10.40464907  12.03265343   0.64252103
 -17.70207964 -20.57555367 -21.57427204  -2.51124031  -1.82143026
 -18.32004009 -11.24622241  -1.09770107  -4.27487289   3.55669844
  -2.33115387  15.78778733 -10.57435051   3.37185574 -14.12546262
   8.19876477  -1.68876413 -19.93377815  -6.27022082   5.37737083
  20.22457299  -0.12787626   4.49420375 -19.26046894  -3.10842769
   6.76478101  -5.45407491  -4.83832064 -22.37935687  11.14020903
  15.07534381   7.05171808 -20.50200025 -18.70049793 -13.88860964
  -1.48363688  14.00255592   5.02322931 -12.0767934   -3.54481704
  -3.65805986   0.45764031   4.16943824   6.78000044   0.06505436
 -25.6186913    9.12876755   1.74280181  -4.11136118   5.83650314
  20.79201721 -23.15337883   5.14761472  19.54241996  -6.70903722
   6.13315621  13.00888266  13.36436986 -14.34570211   0.37437052
  14.3204477   -4.37573594   3.35005934 -13.15118023 -12.24984379
 -25.55405663   3.30219384  -3.52676601 -11.61381603  -3.99289896
  -9.83044843 -13.89142135  -2.80216998  35.26681994   1.26591302
  -5.62708586 -16.22815241  20.65064504   2.29775302  -0.74217213
  10.01460914 -14.70061707   2.64934983 -35.48648839  -9.47096889
 -15.63251027 -10.21760744  12.48996259   6.22268697   9.3743647
  -2.52750595  -2.61133687 -10.6590942   -8.27558672 -11.32849432
  -0.97563942   2.87867512  13.14107675   8.89625861   5.68360412
  11.81332804  -5.04842073  14.37826043  -9.10466852   0.17143715
  -4.98134726  -6.79683717   4.57398841 -21.53170868  -0.21292075
  14.50200208  -6.80434074 -15.64513766]",АБКАРОВА_ЭЛИНА_АРТУРОВНА,2
"[ 15.53269292  -6.45308454 -25.89723053 -30.80712865 -13.31181656
  45.69590802  -5.02418537 -24.16731757  -4.07831484  -1.23267998
  10.66261387 -16.99582862  20.09939075  15.12556731   9.02479487
 -27.8544801  -28.32036114 -30.44171813   1.9244269   -4.6412347
 -29.01866314 -13.39655664 -10.18583637  -7.93771042  10.43430635
   7.94977823  26.02251776 -13.1606059   -0.41593586  -6.08139246
  21.95255589   3.77291085 -27.81957043  -2.48024853   5.53861619
  32.07468969 -15.59292379   2.68511314 -37.87525096 -16.25956111
   6.07068075  -4.59113443  -1.72405834 -28.6306665   24.13856846
  24.01487517  18.88603748 -30.50129776 -26.7948231  -22.47452035
  -5.75155301  40.03410664   4.94646961 -18.08456576   6.39078046
  -0.66259909  14.14518724  11.81866982   2.45709182   2.88357426
 -37.57088158  23.4481424   14.27889195  -9.85264828   6.45658247
  30.91677895 -44.56202115   4.21616578  25.85663359  -8.75353388
   5.48352355  16.45978594  20.56144307 -19.93693959   4.2521697
  36.2445754  -16.16698016   5.27016689 -28.07865123 -24.90446817
 -32.36982675  13.58078386  -7.20472509 -20.61189704  -6.12836805
 -13.93630907 -18.18855354   1.10674424  54.39945661  -4.86180964
 -11.80516568 -30.52551515  35.8571526   -2.65762311   0.44849674
  16.92823249 -21.74782685   3.83897692 -55.39016502  -8.00379459
 -17.91179969 -16.05932652  18.2407551   14.90324904  23.73559343
   3.08424291   0.87007653 -14.05821651 -18.89877015 -15.21036003
 -16.25366882  10.94915943   6.48809103   5.30036864  21.11243674
  11.84681007  -8.45326793  21.5660275  -20.47582501  -1.33190026
 -10.20706501 -10.48134697   8.66817382 -36.29054051   1.06357244
  25.91772028  -0.20719667 -17.94151421]",МАЗО_ЕЛЕНА-ЯРОСЛАВА_ИГОРЕВНА,32
"[ 1.10598645e+01 -2.88483301e+00 -2.53734159e+01 -1.86391319e+01
 -1.14694141e+01  3.56735177e+01 -8.28476010e-01 -2.07079646e+01
 -8.87208356e-01 -5.57650149e+00  7.11212697e+00 -1.52831332e+01
  1.39868002e+01  1.40651373e+01  5.00117111e+00 -2.12348763e+01
 -2.11755999e+01 -2.35814959e+01  5.90897186e+00 -3.74771971e+00
 -2.14402488e+01 -1.01100734e+01 -7.35747054e+00 -9.14790962e+00
  7.58633961e+00 -1.22843509e+00  1.65426559e+01 -8.64586493e+00
 -6.87244104e-01 -1.08543054e+01  1.88412164e+01 -6.06798528e+00
 -1.96405821e+01 -5.74834943e+00  3.46785628e+00  2.86896884e+01
 -7.66318185e+00  3.77347435e+00 -2.46595474e+01 -8.29748925e+00
  7.34410644e+00 -3.11605324e+00 -8.49759118e+00 -1.94602620e+01
  2.29861758e+01  1.97637135e+01  1.54986300e+01 -2.59302894e+01
 -2.04591303e+01 -1.46969293e+01 -5.91073899e+00  2.16228913e+01
  7.95178032e+00 -1.29782858e+01  4.07631508e+00 -4.87935310e+00
  4.98980007e+00  9.54752352e+00  5.21229857e+00  1.06892192e+00
 -2.97688950e+01  1.67067563e+01  9.70464072e+00 -5.88669033e+00
  1.89291780e+00  2.36029189e+01 -3.02675532e+01  8.26023024e+00
  1.95894190e+01 -6.18303260e+00  1.04668152e+01  1.45237261e+01
  1.63526775e+01 -1.78863969e+01  1.70934869e-02  2.25275703e+01
 -1.11006937e+01  4.15311482e+00 -2.31542951e+01 -1.71779539e+01
 -2.54533714e+01  6.91776277e+00 -5.56131001e+00 -1.45344742e+01
 -7.88682235e-01 -8.54919726e+00 -1.82399374e+01 -2.44829881e+00
  3.98769217e+01 -2.09826970e+00 -8.42164008e+00 -2.27209655e+01
  2.43833474e+01 -3.49837310e+00 -7.20874430e+00  1.22212467e+01
 -1.48534644e+01 -3.81888212e-01 -4.39234505e+01 -4.34445619e-01
 -9.88095685e+00 -8.09457866e+00  1.23169391e+01  7.40735185e+00
  1.66006224e+01 -3.17442926e-01  5.79499356e+00 -9.94217138e+00
 -4.81491682e+00 -9.50967656e+00 -9.81202014e+00  7.25072780e+00
  1.66802368e+00  4.78181915e+00  1.17133901e+01  1.15015741e+01
 -6.53568570e+00  1.88480149e+01 -1.29117500e+01 -6.27475256e+00
 -6.56282852e+00 -7.89259759e+00  9.49676065e+00 -2.55632989e+01
  2.55400796e+00  1.78012326e+01 -8.77161557e+00 -1.88542738e+01]",ИБРАГИМ_МАГОМЕДОВ,27
"[ 13.33515725  -3.22370636 -26.00216466 -21.92409461 -14.03896403
  36.63255549  -9.50421074 -21.96288822  -3.00201861  -3.17117515
  11.17221174 -10.47151912  14.96701732   9.4782872    6.70769055
 -21.50908866 -25.62955134 -24.16401238   0.22176486  -6.09076128
 -21.18399796  -8.03895903  -7.59872623  -7.83059949  11.26320614
  -0.89861895  17.01874179 -12.97341375  -0.22339248  -9.83083915
  17.06368163  -5.07840402 -28.94265542  -7.19544991   3.51316574
  23.85728679  -8.23197037   3.40485936 -26.85234035  -9.69162465
   9.41034189  -9.62591372  -6.60106599 -24.07351161  21.288456
  17.67306973  15.267658   -30.34814548 -25.53901684 -18.96988209
  -4.88762022  24.29625154   8.77604657 -13.29351112   8.47173589
  -5.97303086   6.54617017  12.5570103    1.56163841   3.95550437
 -30.98473168  15.86818829  10.58599777  -8.31421704   2.97781964
  26.33002718 -35.25841477   3.25651219  22.81005685  -8.74207535
   9.99874923  14.61100081  18.77985644 -19.69772145  -0.92818768
  19.47255971 -10.9712631    5.7634858  -23.56235665 -19.33184264
 -25.59543526  11.05644565  -9.20822254 -13.11647396  -1.71958521
  -8.20096668 -13.69425594   1.57269024  42.99185942  -0.61316484
  -7.43263414 -25.3619727   25.24571861  -0.55574519  -5.0879978
  12.2306058  -16.15804773   2.56483954 -43.01021908  -5.44748839
 -17.66933081  -9.70462403  15.92030019   8.95184999  13.20761791
   0.18256107  -2.68607287 -13.02355849 -11.32908899  -9.55081332
 -10.4700408    9.04506536  10.31043227   7.44529101  17.81920478
  11.44721548  -5.76133043  18.44132756 -20.19387412  -8.20237994
  -7.80690808 -11.0888278   11.51959837 -26.65819623   1.8480058
  19.56267659  -5.24215265 -16.13006385]",ЦАРИЦЫНА_АНЖЕЛИКА_АЛЕКСАНДРОВНА,56
"[  9.37683633  -0.07765585 -23.75129071 -10.2733994  -12.39688527
  32.23684483  -3.14786172 -16.14798789   1.48752767  -5.79437695
   7.38119975 -11.78288632  13.08039042  12.93139119   0.77548331
 -19.37469907 -20.83264189 -21.05813048  -1.85869787  -0.38319985
 -18.84303983 -10.67942132  -3.52462859  -2.29267493   3.59707389
  -0.13109467  16.95597782 -11.05814056   0.08973254 -10.26099901
  11.95309904  -4.47462253 -18.55309022  -7.11741871   5.20297057
  19.94823204  -1.45330241   5.06155636 -18.45142534  -3.36909069
   7.25942831  -4.67636021  -4.96795445 -21.2313128   16.87543364
  15.88613384   8.96951253 -17.01916255 -18.34867012 -16.02667062
  -3.67447562  15.69662226   4.41923983 -11.13235306  -3.1536296
  -1.08239122   0.47627654   7.33800044   5.49520515  -0.29467058
 -25.5060633    8.91095828   6.54787187  -5.45748344   6.07715575
  20.25339053 -23.2978662    3.41040564  21.0972803   -7.79337179
   6.68226836  10.9898575   13.68943452 -16.29678439   1.91619194
  17.12961634  -3.72024575   4.39663825 -14.66979947 -14.36067368
 -24.59604629   2.28934087  -2.46949701 -12.25886925  -3.25290168
 -10.93941319 -12.05451945  -1.14541744  36.5113942    0.1572991
  -4.09560727 -18.37660203  20.98509966  -0.49948941   1.95035529
   9.23368927 -13.94433378   1.17067083 -33.41377215  -5.43548442
 -12.80719696 -11.03996208  11.83697986   6.26681335  10.6573099
  -0.66243476   1.41027932  -9.93561702  -8.17944569  -9.42119769
  -3.00978437   3.44332498   5.89982926   5.71507474   7.22667871
  12.74801997  -4.34011766  14.93898781  -9.83813978  -2.79342269
  -5.93735874  -7.6278585    6.19454519 -22.04845566  -2.050064
  15.18412014  -3.48693612 -12.3969722 ]",ЖАРСКАЯ_ТАМАРА_ВЛАДИМИРОВНА,21
"[  8.18884435   1.96527243 -22.4992163  -10.84743565 -10.4056275
  25.81720812  -2.53153731 -16.48299725   1.87676764  -5.23935857
   6.32885021  -8.14161605   9.56408374  11.27241746   0.50388458
 -15.74532591 -17.49387898 -20.00795788  -1.65543133  -2.97882054
 -15.33852771  -8.78562909  -3.92080099  -2.68002105   5.68054262
  -2.61180449  19.85005322  -9.0729343    3.24074839  -8.68227574
   8.64121855  -1.42280776 -19.05682549  -5.37521279   4.72281852
  21.93173003  -1.72028404   7.16775567 -19.76844476  -1.28318794
   4.14604072  -8.07673778  -3.99066066 -19.66371361  13.94691303
  13.94605311   8.0113029  -19.51421499 -11.69802614 -13.94767261
  -2.48883055  13.82015206   5.79127808  -9.08631055  -0.3052976
  -5.51119481   2.55099284   4.51628689   4.56314819   2.23310103
 -23.91947632   8.49699793  -0.74327211  -6.23576857   5.39992047
  17.77843171 -23.62490621   5.21873724  16.99847418  -3.62317433
   4.11746093  12.35437557  10.79848244 -14.05908807   0.54521623
  13.9287304   -8.13243433   5.47664313 -16.3749378  -10.18918384
 -22.60774055   3.6742673   -2.8509114  -11.60104767  -2.73912586
 -10.57759367 -15.81628545  -1.6311593   30.84069847   0.26399536
  -3.74699601 -17.82351052  18.15349595  -2.38333562   3.50087854
  10.8145316  -12.80393399   3.24238032 -30.78319372  -5.38502749
 -13.29819604 -10.86042012   9.40677308   6.99298429  10.24685027
   1.1519267    1.77994586  -9.89192702  -7.66556429  -9.30709725
  -4.61514211   2.21284201   6.51721322   5.6298217    5.12183907
   7.21982971  -3.00917113  13.66630211  -9.61753604  -0.64249025
  -7.1696195   -4.83696447   4.5658443  -21.27880535  -0.57798181
  13.32630591  -4.7259456   -9.59977125]",МАРИЯ_ЕВ-ЕР,35
"[  8.22468538  -6.98396948  -9.31897887 -11.06142427  -3.0009974
  18.79655806   3.7011796  -17.47340578   2.91265097  -5.79657606
   6.69036888 -12.13201492   6.62964048  10.12117612   8.73576304
 -17.73369776 -16.40609152 -12.56962978   1.96883896  -0.52772409
 -12.81486117  -6.07005331  -7.80359403  -8.61216292   6.06269915
  -0.53018231  15.27234673  -0.81030467   9.13315992  -6.65712478
   8.16855258  -3.87931813 -11.83178426  -2.74812716   1.02586293
  17.41951025  -7.81604071   3.5125988  -17.18006505   3.43946066
   0.61159765   0.78761887  -2.49912078 -10.86849264   9.37717128
  17.31448532  12.69161453 -14.04445892  -9.34301396  -1.21503132
   0.96287574   9.77420855   5.45025785  -5.27025065   0.82194098
  -9.46477213   2.48417199   0.50807532   5.05443005   1.22166027
 -20.07187728  10.8380233   -1.13142885  -7.08687648   8.8952183
  12.39869984 -19.26930684   4.85407418  15.85097745  -2.73318859
   0.62706201   5.03569487   6.94844784  -9.54454485   4.00443947
  19.27790612  -6.49832499   7.90444914 -10.08270475  -5.57517899
 -15.82212404  -3.60998406  -7.16287694  -6.61478846  -3.23712757
  -1.40747181 -16.08159438  -6.00745126  25.67866738   6.04067435
  -3.0247061  -13.27411375  19.42622305  -4.67506115   0.74945482
   1.04010473  -8.1065004   -0.04461262 -24.41212695  -2.47754614
  -5.11909907  -0.91876889   6.44702829   4.6177684   18.01637028
  -1.24329064   2.20172103  -7.06534348  -0.65773061  -8.10314314
  -4.00191894   3.94821151  10.23955636   0.60771932   8.91360614
   4.20483402  -1.01029677  13.35368403  -4.85750487  -5.65582436
  -8.83195183  -0.50885349   8.12149275 -20.24528889   0.47454246
  19.99711893  -2.43958695  -5.71499394]",ШАБЛАКОВА_ВАРВАРА_СЕРГЕЕВНА,59
"[  8.21820337   0.07413289 -17.97354912  -8.12428284  -8.53702375
  19.14015093  -2.84391218 -12.3475508    0.04386534  -3.94395156
   3.45587742  -6.56421413   8.76088884   8.05509895   3.67078399
 -16.22965941 -11.44339157 -13.88257896  -2.44338389  -0.97923294
 -11.59483393  -5.55412382  -4.67160936  -4.94264052   4.21156542
  -0.84840137  13.97050484  -8.90020951   1.32777837  -8.41906648
   7.14894286  -0.2134096  -15.95053517  -3.53966055   2.45520163
  13.87905944   0.45189491   2.96638834 -14.97912458  -5.07596173
   2.08251495  -5.29213828  -3.47630315 -15.604826     9.42508992
   9.60697061   9.94128564 -15.70606804 -13.98205683  -8.8797345
   0.71513986  12.46117054   4.75732717  -8.38006923  -0.87439056
  -1.49886673   0.48447011   4.74845596   2.50727503  -0.42111997
 -17.16227956   7.53183886   0.686735    -4.17771067   1.30259858
  17.07836094 -17.30416928   3.78709757  11.61587522  -2.97478989
   4.72231854   6.09780616   8.90543947  -8.85048403   0.32097635
  10.09593166  -3.99731142   3.08147925  -9.15448582  -7.00983759
 -18.28065224   3.93998681  -3.12823174  -9.47795697  -2.57139533
  -4.22287424  -9.5965486   -4.03292883  24.9597218   -1.29573293
  -3.19536634 -10.34788325  14.40455163   0.06245983   0.36655437
   7.74296288  -9.59169334   2.24597794 -26.04288541  -6.81349618
 -11.32382892  -4.21577787  10.27908992   5.85399655   8.77400721
   0.45952137   0.19614761  -5.81558882  -8.66006071  -5.43285525
  -1.24946782   1.34033938   7.05136515   7.92309145   6.33189249
   7.40794514  -1.79032812  11.45573704  -8.46628651   0.25744808
  -2.54747373  -4.41965951   4.61047857 -14.32726916   0.09931104
  10.42305698  -1.20200124  -8.75068024]",ЦАРИЦЫНА_АНЖЕЛИКА_АЛЕКСАНДРОВНА,56
"[ 10.57912006  -1.12132934 -14.74293534  -3.88051134  -3.25591288
  20.99608991  -6.44952885 -14.00513178   1.76765831  -9.0749921
   9.04394808 -14.02330023   2.87104305   3.70309092   2.30299252
 -12.30884341 -13.06523154 -10.59028974  -4.37458188   0.43000378
  -8.70466631  -6.25612645  -3.9391819   -9.94008278   2.13011472
  -1.26613949  12.648508    -3.35572044   0.96188418 -15.38032796
  -0.42710699   0.92538458 -15.4061928   -1.90449499   5.58704207
   6.00817326  -1.50080771  -2.37512491 -12.48500514  -5.0208347
   5.91004005  -2.21509904  -4.42644999 -15.8793204    0.7262579
   9.44804707   9.90988877 -16.70125856 -16.9527728   -9.06520169
  -0.80639303  14.19457069  -3.60912166  -9.29930654  -4.74090565
  -3.43432155  -4.18217402   0.73546383   2.23147726   1.28253986
 -15.26556405   7.36465152   1.69099791  -5.30340935   2.85710936
  15.40397897 -19.61351015   4.08415385  16.06546365  -1.4829188
   6.09771551   3.63353149  10.92525221 -12.94739848  -0.8758048
   9.44010428   1.19566526   3.74696448  -5.3353845   -7.0143883
 -14.49224484   7.16348816  -5.30125821  -9.31296412  -7.0686093
  -5.84141909 -10.60678704  -6.5232607   27.02970892   0.16679067
  -5.16039997 -11.96977504  17.50516992   5.33414411   1.30493294
   0.75631638  -9.22999604   3.73230774 -24.86018317  -7.53958636
 -14.45491005  -2.78173728  10.94649015   1.39740171   7.12905045
  -1.58150489  -3.67478422  -8.21062478  -9.22091833  -6.33570154
   8.14036744   1.65551813  12.26772065   7.65975573  11.06829718
   7.87208307  -0.21677463   7.91780992  -8.67856212   1.93925542
  -6.8757823   -4.66779634   6.41969729 -13.56521093   0.52053921
  13.52908493  -0.0818176  -10.07531412]",САБУРОВА_ГАЛИНА_СЕРГЕЕВНА,44
"[  9.61161731  -0.17727477 -14.1637528   -5.98512872  -8.27893967
  18.93340618  -3.75025691 -12.0177427    2.24540499  -2.91379495
   7.25024201 -10.53323522   6.7446583    6.77916028   1.94297632
 -12.17507033 -12.64698464 -13.48967136  -3.15357373  -0.55521633
 -12.34884467  -6.86257452  -0.80172806  -3.14043643   1.8058247
  -1.25055914  11.62588796  -6.45205226   3.52064259 -10.83973834
   3.47490813   2.2626431  -14.68812113  -4.54890867   2.9318875
  11.03001998  -1.2865877   -1.59868573 -13.73061545  -4.47351826
   5.00179958  -2.62754067  -2.54550158 -16.18703732   6.80336524
   9.65313481   8.47415353 -14.80624685 -13.35775468  -9.19264997
   2.88129956  10.75875119   3.09040642  -9.7689392   -2.08399058
  -2.19199008   0.20002464   0.73612288   4.97770144  -1.20332619
 -17.72918485   6.91293646   2.55062134  -1.95616226   3.21758122
  15.00400576 -16.6372382    0.90716556  13.7336605   -3.91275471
   4.74493003   5.33718026   7.95253551  -7.64808942  -1.31338063
  13.0269984   -2.90999665   2.84215482  -5.52045498  -8.21954783
 -14.63020736   2.767221    -2.6262717   -5.97040073  -3.54948494
  -5.01319683  -6.6772357   -3.22952612  23.29149938   0.44628872
  -5.0833449   -9.98901645  14.71133757   4.13889384  -2.82201822
   4.88720576 -10.95686912   2.6816103  -22.3376605   -5.34667072
  -9.04678598  -6.3569379   10.35907491   4.36665966   8.70034916
  -1.84237417  -2.03397087  -6.05755542  -7.06391708  -8.42412965
  -0.55163459  -1.96707891  10.22433683   6.49926612   8.83780877
  10.32001209  -2.48983777   8.04178453  -6.23603374   1.45081165
  -5.42486611  -3.79112928   3.37055563 -14.31370026   1.11613111
  12.66099761  -6.50257433  -9.94914604]",ЦАБЕ-РЯБАЯ_ИНГА_ВЛАДИМИРОВНА,54
"[ 13.09985099  -3.73064335  -9.91628644  -6.07552779  -3.07637632
  18.62040792  -2.73007822 -16.86035594   3.52420591  -4.1893214
   9.630552   -11.7471115    4.55217572   4.74431253   4.40920032
 -13.50847351 -10.15028753 -11.14617367  -3.72216067  -1.21521696
 -10.76037055  -7.26904928  -1.73766812  -7.22503954   6.3078725
  -5.06534705  10.66944305   2.3536062    8.5694029  -11.50516175
   1.4419659    2.10328595 -11.05208329  -0.53942211   2.68700464
  13.13045828  -5.40968033  -1.5835836  -17.35810464  -0.17073266
  -3.56397758  -4.48239732  -2.70076345 -14.2249284    4.10640515
  10.39577229  12.53970915 -13.67117406 -14.5534887   -5.54252749
   1.01852314   9.93208055   1.51749237 -11.36658458  -1.56051692
  -3.81226774   0.92932444  -2.29095911  -2.65969732  -1.50547229
 -16.26486204   7.17171263   0.92486387  -8.26965795   5.99359181
  16.31955962 -20.68963952   3.56839108  11.88790233  -2.03680307
   6.82028112   1.74977824  11.58739533  -5.00801943   2.73458054
  13.92461516  -2.50658916   3.92868325  -5.30503849  -6.15764219
 -13.43434923  -0.73178046  -9.3836251   -8.44580763  -5.48765149
  -1.54168478  -9.71132901  -5.97837534  25.12163762   0.92675088
  -3.56821224  -5.34058209  16.99720511   4.27161038  -0.63439463
  -0.76013859  -6.9048918    6.34097619 -25.32075383  -3.63619238
 -12.57429271  -5.4294371    9.04671717   3.78648913  14.56075955
   3.75313186  -6.56379928 -10.4051252   -5.36034929  -7.60636753
   5.59310841   1.74041957  13.64325501   5.0515931    9.19724307
   8.16640984   2.7465939    9.85236567  -4.27162626   1.18363336
  -2.77632454  -1.72214737   6.90773658 -15.83778141  -2.17044103
  18.15249507  -2.79583973  -4.04201746]",ЦАБЕ-РЯБАЯ_ИНГА_ВЛАДИМИРОВНА,54
