Embeding,Label,Label_int
"[  7.73507489  -3.03394645 -20.52686898  -2.93530733  -3.27952375
  24.98523173   3.38065625 -24.07664805   6.34147191 -16.26989607
   7.07134391 -17.15622266   9.66084705  10.05485638   2.35630338
 -18.91088551  -8.71751244 -12.86767743   0.71356813   5.02727497
 -12.40175512  -6.91735139  -4.38981055 -13.24109087   3.24214746
  -7.20716612  20.60314779   0.20405087   4.87044185 -15.64492826
   4.00567842  -7.69599307 -10.89544454  -4.37071113   6.78291386
  20.22382622   2.06365514   0.14293421 -14.79640061  -1.89771522
  -0.38512805  -3.66876125  -9.52267769 -14.76194458  10.13906586
  18.48755347  15.91745285 -15.27586612 -13.44234295  -9.68037343
  -2.39089393   3.52229181   2.64936648 -12.34627531  -9.48811057
 -12.80115815  -2.14313888   0.51345312   3.83797545   1.79865817
 -21.33371304   5.69254594  -2.62572477  -8.97273241   6.77851328
  20.52123886 -21.45219002   9.48629727  19.15969282   2.17427738
   6.86775721   6.26742319  13.46984174 -16.19230668   0.76643129
  12.07280559  -6.89954146   3.72810188 -12.24989099  -2.11358125
 -21.01739091   3.47418206  -4.89823841 -12.1342125   -2.36200252
  -4.35175792 -19.90779635  -7.59251964  32.89311683   3.92592672
  -4.55193863 -19.51317158  18.94757941  -3.87515436  -2.60403087
  -1.6234979   -8.46745859   5.64563534 -30.75098455   5.63475968
  -7.67302942  -5.16378178  10.83097301   2.17664405  15.37127973
  -3.68749388   8.8729002   -8.33587784  -1.98283533  -3.25275302
   1.22340848   0.93481471   7.54533446   3.32064922   7.20393422
   3.87712892  -2.42195362  13.10325916  -8.6860338    1.7591268
  -3.23919849  -2.79975952   5.83257911 -18.97741964  -3.14742138
  15.4700607   -8.48125016 -14.02449852]",ФАРАДА_СЕМЁН_ЛЬВОВИЧ,81
"[  7.97002924   0.04274919 -13.35580429  -3.47322178  -6.82082852
  16.85801992  -1.40529641 -12.97912175   2.01125915  -7.07987621
   7.66241434  -9.95222891   7.14992795   8.70235595   2.55381885
 -12.76429891 -11.74271073 -11.80763994  -0.87220548   1.81459587
 -12.20153863  -5.30855203  -1.3980859   -3.86726673  -1.01245542
  -4.15603889   8.51604221  -4.02898328   3.07819642 -12.08286436
   5.82355299  -1.80191555  -9.24575468  -2.61711416   4.34276224
   9.30869195   0.9152529    0.09259734 -10.53410301   1.2218894
   5.16565353  -2.0727794   -3.07900157 -13.55297946   3.54390834
   9.10787647   7.59769264 -11.52329831 -10.98695827  -8.65232171
   4.07548577   6.46739282   2.40511807  -6.3182673   -4.18890573
  -2.17225953  -3.78101316  -1.50114374   4.3172209   -0.49106597
 -13.50789249   5.19837061   0.93882802  -2.20017409   4.33880817
  11.95297397 -13.40413253   2.39257202  16.33202404  -5.27302777
   5.04855086   3.41308914   7.20214648  -8.43409875  -0.49148568
  10.83491288  -1.28472138   2.28241198  -4.35137581  -4.95713792
 -16.73131665   0.65674932   0.21800995  -5.67620616  -0.45075209
  -3.51550376  -7.87509374  -3.09846884  21.89147105   3.69535149
  -1.13250645 -11.39431973  10.72680053   2.46659851  -4.31555683
   4.44619864  -8.93795579   0.48564405 -22.58287573  -4.78072836
  -5.31884579  -5.27007378   8.12137599   3.44668833   8.8241215
  -2.86833694  -1.46190765  -4.7556964   -5.6131547   -5.85965152
   3.85092827  -2.10825268   6.65744599   5.68406175   4.82209805
  11.81317363  -1.586568     8.09813672  -3.66713211   2.5331827
  -4.04111447  -3.84006413   4.47472832 -16.12989369  -2.06315873
  13.32112501  -6.11183266  -8.77295115]",ЕВСЕЕНКО_АНДРЕЙ_ВАСИЛЬЕВИЧ,31
"[ 10.64317987   0.44668252 -26.65012592 -17.45142487 -12.59737095
  33.36468516  -3.47568599 -20.60836073  -2.27560883  -5.02349352
   8.38802045  -9.25113578  16.03629768  11.07301524   4.44475395
 -22.9674318  -19.22535105 -24.33525833   1.40310335  -2.30991331
 -21.5777529  -10.4554699   -9.91241963  -6.98766267  10.66360571
  -0.93797648  21.17469487 -11.16965603  -0.35667838 -12.0294812
  17.9718607   -5.45705327 -24.85604324  -2.88692136   4.25642938
  25.90786131  -4.69870456   6.39125214 -26.91903317 -12.46049379
   6.64616545  -7.99080914  -5.35901008 -23.57837786  21.3231086
  19.57964342  15.71183073 -26.93347024 -21.85804585 -19.014662
  -3.56244684  24.054084     4.75659518 -13.80343264   1.21502281
  -1.15466751   7.42215617   9.74959816   1.96167215   2.79056441
 -26.51342587  15.8168972   11.34383665 -10.09627771   2.83764463
  26.56373701 -32.60022055   5.8204783   20.52077744  -6.02382558
   8.71019809  14.02965513  19.46231223 -16.93731808   2.1354128
  18.81111357  -9.39700049   6.3666691  -23.67302107 -17.57990498
 -27.82762011   8.64160773  -5.74306502 -15.38581898  -5.38352357
 -14.21746127 -15.14580229  -3.10152609  41.14705442  -5.34257862
  -6.51061765 -22.20366161  26.82001534  -3.76687301  -2.10291546
  14.34102806 -19.20512663   2.91838828 -45.51661924  -3.43316439
 -14.74900644 -11.2056004   14.75380218  12.85726083  13.88309208
   1.51792592   3.16702615 -12.71878491 -11.99336199  -7.15885457
 -10.53234291   7.48557818   3.26810643   8.01932186  16.09725459
  10.92333176  -1.82450958  16.97401441 -15.32618026  -0.67168511
  -4.0439083  -11.702248     9.6229092  -26.09298192   0.68610949
  19.18392324  -1.25237474 -15.48658248]",ХАДЖИЕВ_ВИТАЛИЙ_ЮРЬЕВИЧ,85
"[  7.00533313  -1.00301052 -13.09676148  -4.50603162  -7.81200429
  18.31973698   0.56784633 -11.22460628   0.31416598  -4.91844689
   3.78431886  -9.25201632   8.30127978   8.70898507   2.17663764
 -14.78838488  -9.99719806 -11.44378814   0.73514198   0.09644252
 -13.16139052  -4.7636199   -3.35977799  -5.37220372   1.31138184
  -0.8391196    9.04240561  -6.19677164   1.33112712  -8.33379386
   8.43283776  -1.90300594 -10.82705108  -2.72944762   2.35898978
  12.79246478  -0.75941063   2.15649483 -11.15365062  -5.270265
   2.94549786  -1.61634355  -3.74674032 -12.64761061   7.89586447
   9.49245989  10.08944101 -12.22745865 -11.53852198  -8.15263455
   1.50303823   7.91404167   3.84569536  -6.27438641  -3.63117878
  -1.98807437   0.1325642    0.83719388   5.23564116  -2.39092025
 -14.60710612   6.36079315   2.4569107   -2.89734821   2.75575972
  13.86509789 -14.945486     5.53167836  14.75403549  -2.298283
   4.40789262   4.19452177   7.81123572  -7.20948905   0.73790492
  11.32985654  -4.92432106   0.58915257  -7.96553992  -7.03082085
 -16.21027874   2.27756625  -0.48037043  -9.49445479  -2.15482357
  -3.54809776  -9.14481986  -2.95987946  21.87750576   0.92702612
  -2.78758014 -10.81628601  13.70336245  -1.24294527  -1.62311605
   7.14493763  -9.46640925  -2.3453025  -24.23403638  -2.10513728
  -3.73225195  -3.22202219   7.52690986   5.60828706   9.95535869
  -0.43039412   3.63279971  -3.98843312  -3.52084961  -4.85217836
  -1.36458556   1.10795979   3.11418971   6.01736556   6.38057965
   5.29335716  -1.91333975   9.54323655  -4.47240336   1.32484648
  -2.05869866  -3.76014199   4.15178231 -14.59475264  -2.2314546
   9.81508565  -5.06699119  -9.91215959]",ГАВРИЛЕНКОВ_ИЛЬЯ_ВЛАДИМИРОВИЧ,17
"[ 15.09500737  -2.13498856 -24.95100432 -14.25233607 -12.9414928
  36.93764248 -11.36686799 -22.9436174    1.21903885 -11.68220449
  16.01198866 -16.15568403  12.15788404  11.49587763   1.31942333
 -23.70267711 -25.21581894 -23.79701836  -1.63886454  -2.15176231
 -20.27897166  -7.04914548  -4.98195166 -11.50081796   6.76805498
   1.73161339  22.08482217 -14.79026246   4.52441527 -16.697154
   9.35778444  -0.89552388 -28.41587455  -9.39392622   5.45977849
  20.36146599  -3.91357184  -2.48395804 -23.98977252 -12.51208901
   8.53543181  -6.02195739  -3.27120212 -29.0545558   13.61756172
  20.5288767   15.426061   -24.77759433 -27.78450187 -20.16418706
   1.10202747  24.17371436   2.45551645 -16.02829304   0.36498923
  -5.61987825   2.66931178   6.05922936   5.7538596   -1.57192977
 -32.63714588  13.25365008   7.90979235  -7.07934982   6.26603721
  29.58582245 -32.51703634   6.58495697  25.39595692  -4.63697478
   7.84207912  13.93203531  17.8352756  -16.48857053   2.5111206
  18.43717648  -6.8127717    1.73739363 -12.95347998 -17.65908189
 -25.99544911   9.42610217  -5.37872245 -12.94834921  -3.77130312
  -9.65111674 -14.33606122  -4.69943679  45.35346375  -3.47591082
  -6.48775182 -21.75071094  28.13402874   3.67278391  -2.64700222
   8.53369145 -17.87682858   3.95863483 -45.53789026 -14.9763137
 -22.30301364  -8.99864416  18.69947546   8.95565787  14.52438486
  -2.55903844  -1.41563988 -14.57667176 -11.6968166  -14.82771909
  -3.71319146   5.42512794  18.48795402   8.82597685  12.95243998
  13.5975912   -6.41795032  20.42697949 -19.03376967   0.23364898
  -3.81417046 -10.40385191   6.3399637  -24.73204175   5.53130924
  21.43250317  -3.44705212 -25.71460686]",ВИЛЛЕ_ХААПАСАЛО,14
"[  9.35879784  -1.8831893  -18.18176838 -16.29810043 -10.15880105
  24.25001198  -6.36277849 -12.48546133  -4.04701828  -0.06020023
   5.86444623  -6.08195441  11.7495157    6.60109492   5.64238457
 -15.9162058  -19.3516954  -17.22021225   0.70873334  -5.97467826
 -14.57831619  -6.05661356  -5.47316247  -3.16130506   7.05001409
   0.53336258  11.62261554  -7.97887168  -1.92119636  -6.17357648
  13.46822491  -0.90509169 -18.3098012   -2.35142421   0.43055099
  16.58283937  -7.4503058    3.46727979 -19.80126845  -7.83476576
   4.30318347  -4.80263019  -2.71498958 -16.44188342  13.08275364
  11.58201625  10.12584977 -21.84287426 -18.27511451 -14.38045887
  -2.15697109  21.23508607   4.88753021 -10.08719619   6.78373869
   1.65893439   6.79666174   8.08312829   0.55597693   2.08104339
 -21.45253683  12.56301348   7.5799018   -5.80284859   0.48013338
  17.96653691 -22.97336249   0.25270907  15.51033615  -6.38314699
   5.72634029   8.10714425  11.13862842 -12.03673521   1.14962803
  16.72285638  -8.71553263   6.15576609 -14.7652467  -14.93815582
 -19.05279918   8.38662139  -2.81718061  -8.67661323  -1.24232537
  -7.43745025 -10.0300919    2.13719393  29.99013313  -2.47385665
  -3.39897736 -16.71321617  16.69492498  -2.54086464  -3.04683379
   9.57714515 -12.28661046   3.77216264 -30.5403669   -6.74678144
 -14.16386774  -9.68819726  11.77455515   8.15933479   9.6078899
  -1.05057344  -1.16116869  -9.00926956 -11.18590265  -6.98244281
  -6.30344077   5.25519432   6.50446891   5.76780361  10.28264591
   9.9293909   -3.48838271  13.5000946  -14.10928195  -3.5921963
  -3.28254437  -8.91239083   6.11489544 -19.94656351   4.5359867
  10.23590968  -3.78022902 -12.25219178]",ЕВСЕЕВ_СЕРГЕЙ_ГЕОРГИЕВИЧ,30
"[  8.4345292   -2.31077595 -15.59029231  -3.79899072  -7.19287793
  23.6945192    2.39159058 -13.73074749   2.38655721  -7.03507193
   4.70713328 -11.54197162  10.12950248  11.21417633   0.50621183
 -12.58294916 -12.86669349 -12.1596098    0.49314476   0.87754412
 -13.58373682  -7.61370116  -4.49376384  -1.96908956  -0.78398363
  -3.18348923  12.50982263  -0.78143231   4.63603582  -8.04293384
   8.07633756  -4.46545208 -12.20091038  -3.22357242   4.14292374
  16.28833806   1.07318717   4.22292387 -15.74533495  -0.47333305
   3.61123212  -1.33318021  -6.37670024 -12.39491637  11.60945023
  12.68655638   5.17807155 -13.15855847 -10.45415124  -6.70969
  -1.94631538   7.96544284   4.30926773 -10.07142922  -3.74624255
  -4.3368771   -1.7357237    0.80864548   2.60320382  -1.7938319
 -17.32516269   7.63361151   0.2217107   -1.43699735   4.73335451
  11.85580348 -16.3535468    5.37863307  15.95836744  -4.50337043
  -0.04255172   9.8636852    7.32113019 -10.52854396   0.5479508
  12.20718852  -6.55158933   4.34677095 -12.90814127  -5.81684998
 -17.6009831   -2.0254255   -2.40534799  -9.57283191  -1.71745891
  -6.10900327 -11.25922215  -3.6435866   25.49248981   2.57068131
  -3.23059766 -12.46842212  14.66687513  -1.00328684   0.74477608
   7.52627812  -7.94999303  -0.06121103 -27.48029687   0.99339927
  -2.33180123  -6.43498503   7.70147931   2.29593631   8.59648355
  -0.97666913  -0.65069074  -5.9511959   -2.18175808  -6.72448092
  -0.5128505   -0.27261589   4.00687753   1.33113852   2.82319857
   8.3695028   -0.16472991  10.6715581   -5.33408149  -2.30156705
  -6.65683556  -1.30509818   2.49247634 -14.61227389  -2.27338359
  11.78599499  -4.50539313  -8.56280764]",ХАБАРОВ_ВСЕВОЛОД_НИКОЛАЕВИЧ,83
"[ 11.31038206  -3.95289888 -29.18732787 -14.6088301  -10.55199411
  33.14413311  -6.42343374 -21.79200864  -0.10883776  -7.37264203
   7.79475066 -15.12657308  11.90500313  16.02691163  -0.74875237
 -21.8465024  -21.11360328 -26.81261921   3.07100144  -4.56387573
 -22.25317664  -8.72149624  -6.79797607  -9.51601817   8.50875376
  -4.73335331  18.77080983 -10.37430049   4.4932185  -12.86772289
  11.47163113  -5.51508324 -19.58958208  -8.98130422   2.90909121
  29.38634691  -3.13337989   4.91455594 -24.36224194  -9.4935128
   4.33173431  -6.14540196  -8.25349791 -23.87580087  19.21277391
  20.03956652  10.35727915 -21.02339876 -22.77064416 -12.76077744
  -5.91004084  16.67761321  10.88163365 -12.86216454  -0.82015168
  -7.82308746   1.92318617   8.74832524   3.16710497  -0.24022184
 -35.28471313  13.2550702    4.36864026  -6.54814386   3.02854301
  26.20911026 -31.13944762   9.02558134  18.40561633  -7.28482221
   5.5853167   19.56549812  16.89366509 -21.02992789  -1.06776439
  19.04041574  -8.17333196   3.94456661 -19.54958527 -16.19208999
 -27.40324727   7.25745279  -5.99535479 -14.86953749  -0.68721151
 -11.61057365 -15.97470045  -3.7806701   41.22484337  -0.63631374
  -8.77121752 -22.82709682  21.7480506   -2.96141287   1.63924148
  11.94750017 -14.49820697   5.20948572 -41.09742226  -6.60930409
 -18.39801182  -8.72124013  15.47769888   5.86147394  15.14869239
  -0.40368239   3.45489537 -14.47885553  -5.88409851 -13.26043528
  -7.95323379   7.19779937  11.57601681   7.07967572   7.76354009
  11.4228464   -8.45675098  22.14560658 -13.04214622  -5.05983212
  -3.6584902   -8.46626009   5.83884061 -22.23582968   0.48390573
  16.55352247  -6.17446734 -22.46307382]",ВИЛЛЕ_ХААПАСАЛО,14
"[ 14.06315301  -3.74060825 -27.04589318 -24.23286652 -13.36040316
  38.41897999  -4.74180301 -22.57442227  -1.05465465  -4.76695322
   8.28447391 -13.52014082  17.31014828  11.53507998  10.79677205
 -24.13488338 -24.44485888 -26.93703863   1.78995978  -3.26364061
 -25.08427256 -11.93481371 -10.98077654  -8.02437394  10.30631387
   3.37116481  25.06895462 -11.96827513   2.16688438  -6.78054734
  19.63999283   0.71859078 -30.85194411  -1.58861599   6.64623657
  31.51328563 -12.28629615   5.43279841 -37.53422475 -13.69648759
   5.31785369  -7.16501647  -4.45491624 -26.14557842  20.86281946
  22.45472778  19.64761314 -32.46495186 -24.79364868 -19.66479801
  -7.36130015  33.45076411   6.31465724 -16.04300546   4.46272024
  -7.05755121  11.59505319   8.25655221   1.79942582   3.44335971
 -33.62929746  23.6384171    6.77912629  -7.99116238   6.27651369
  28.42372443 -41.25258034   7.90883396  23.09400758  -4.72221448
   4.42204401  17.48125539  20.71773167 -18.32830485   3.16890859
  30.3469601  -15.46337755   7.66481253 -28.92672276 -19.68073553
 -31.9515712   11.69301788  -6.35144091 -19.56320604  -6.29249033
 -11.25589252 -21.74474494  -3.73476696  49.72790154  -6.80304515
 -11.32056566 -26.40327745  34.9541315   -6.32087007   2.49208183
  18.63756168 -18.8355116    1.56926059 -54.42568694  -7.09201956
 -18.08791037 -12.91728265  15.22928839  14.50509868  21.15931854
  -0.20098756   2.22155299 -10.66894844 -16.81765815  -9.20832893
 -11.88502642  10.89206955   6.87896506   8.35386278  19.01447438
   9.06574865  -2.47863995  20.77210931 -17.2778286   -1.04347138
 -10.11524584  -9.71512938  11.6239415  -32.67484054   2.0918285
  22.14275563  -1.04848724 -17.52381454]",ЖАРКОВ_АЛЕКСАНДР_ВЛАДИМИРОВИЧ_(III),37
"[  9.83499904  -0.36580982 -14.20141573  -4.4804186   -9.97952622
  18.59200158  -2.12479003 -14.73616652   3.9618646   -7.48050433
   8.94276327 -11.18261494   8.8749561    9.89699565   1.6327263
 -14.99640262 -15.08986072 -15.33690398   1.36610091   1.34155057
 -11.78137657  -7.3919538   -3.99780622  -3.36662105  -0.10423029
  -4.14104727  11.05510384  -4.11673619   3.71139488 -11.04967039
   7.89106126  -4.29495423 -12.03565777  -1.95470724   3.26965127
  13.43526528   0.33574508   1.89802885 -11.85055474   0.06874749
   3.65473611  -2.339212    -2.67166751 -14.9916042    9.4738321
  13.6468952    8.33895515 -13.74937933 -14.40947722  -8.88158654
   2.31376595   5.78503622   6.34453572  -7.10111189  -2.31102099
  -2.55886732  -0.80570213   0.34338373   7.71476598  -4.27009434
 -19.18023163   5.80458265   1.09971342  -1.27288233   3.84768647
  14.13862366 -15.71958926   3.63551759  18.15687641  -3.48140358
   3.92765349   5.4600314    6.62974944  -7.0290857    0.05792683
  12.03693536  -3.97905926   0.91170905  -6.43513647  -5.66067312
 -17.76949091   0.04750296  -1.42448376  -6.9750571   -0.48986404
  -2.51929596  -7.93798096  -2.85148108  25.2040755    3.68959293
  -1.49014661  -7.76088738  14.55614587   1.33228868  -5.77917032
   5.21609193 -10.37639752  -2.04721241 -26.23303816  -5.64126547
  -5.41756199  -7.00370621   6.73633366   4.45260128   9.51561371
  -1.75430311   1.53154438  -5.58586348  -4.03764958  -6.43959985
   0.75925557   0.13166574  11.15177506   7.21027457   3.76432479
  11.18768113  -3.55502325  10.0289634   -4.40383131   0.04721744
  -3.4330527   -2.88878625   5.13981941 -17.5266039   -1.19281554
  13.68948971  -5.15691987 -11.60940893]",АЛЕКСАНДР_ГАВРИКОВ,8
"[ 10.57872486  -4.76622921 -21.91425276 -22.50221816 -13.21089119
  38.78107982   0.28524966 -26.09887774  -1.16414468  -8.14367434
  12.98006918 -21.86018531  12.78528947  12.33934853   6.45291243
 -23.91758508 -23.66281691 -27.04157971   6.94180601  -5.49505735
 -23.65319949 -11.84946265  -7.19669917 -10.23530393   5.61689214
  -2.64340226  20.05355958 -10.74786968   4.62490706  -8.91128798
  16.94975328  -7.41994986 -21.20186721  -1.67052125   5.58270696
  33.44086355 -10.44903236  -1.96932835 -25.32331234  -6.24934067
   9.59137442  -1.32787862 -10.94628653 -24.31538809  23.80531013
  22.37903759  17.53991777 -28.63841459 -23.43724765 -13.93709739
   0.73662825  17.30414042   9.40582781 -10.69005948   1.91770603
 -10.35335428   6.44930399   3.69086848   5.37842532   0.81529786
 -34.49827234  16.40693958   5.86768962  -6.59703221  10.9136699
  27.82045674 -29.60115137   9.23227475  25.90203168  -7.04710997
   7.54395545  14.94076515  18.8320375  -14.86502613   1.19797901
  26.94242739 -18.2905128    2.86502074 -21.81713062 -15.23102289
 -30.84280067   2.71975146  -8.14029209 -14.29399028  -1.0976771
  -3.8425574  -21.40555515  -4.62427995  47.47344622   1.43046225
  -7.48009484 -19.74899318  30.90702128  -0.53965123 -10.80934433
   6.91316556 -15.36338644  -3.04769251 -51.31146274  -5.60305946
  -8.40910311  -6.17288703  11.9777342   11.47776924  21.11297521
  -2.41712595   6.82547902  -9.59714921  -6.68731287  -8.55485939
 -10.85293865   9.16771767   9.33982366   6.98278832  18.81447619
   6.42642478  -6.29157238  21.89560238 -13.0505871   -3.40831279
  -7.84201644  -7.66593605   8.37177731 -33.39970134  -0.80006291
  24.16389938 -13.94210106 -19.81164456]",ЖДАНИКОВ_ИЛЬЯ_ВИКТОРОВИЧ,42
"[ 10.58981658  -4.99197569 -18.09020428  -7.20294442  -6.29270725
  21.59545788  -3.27281593 -14.61504174   0.32473118  -8.79590979
   9.78281039 -12.34690125   9.04600912  10.89166795   5.79912893
 -17.27807363 -16.24781903 -14.11180299   1.34027287  -0.72562946
 -13.64691956  -7.48558635  -4.70142884  -8.88719832   3.26850895
  -4.05770435  11.2500508   -5.24665553   4.75379989 -15.37953546
  10.03404521  -2.85171368 -15.98832035  -1.97916686   4.82358426
  16.24641299  -1.05813334   4.2161015  -14.91527559  -3.05158526
   5.61971348  -1.58294414  -3.95812745 -14.99541962  11.06928424
  13.94868784   9.67776919 -19.48267637 -15.75863076 -12.79342129
  -0.12721065  11.40371728   1.99384144  -9.29341626  -2.47755979
  -5.59018141  -1.16136313   4.12263998   9.5766682   -1.46736063
 -18.26073591   9.00912327   1.72079861  -4.58424883   5.84228683
  16.68234562 -20.85255228   5.06856835  20.3059337   -2.23662313
   5.21263526   9.53606803  11.35836853 -12.85109657  -1.75228616
  14.48430055  -4.14569507   0.68749457 -11.48675296  -7.71635343
 -19.6359826    3.80019399  -1.98293591 -11.40263183  -1.63038768
  -6.25061235 -13.2776494   -5.21844594  30.98183976   6.69636311
  -3.02295904 -12.89685856  19.51741159  -0.03156842  -7.34743424
   5.79268998 -11.8921042    1.22732351 -30.70250823  -3.20465323
  -6.52217766  -4.105049     6.78464919   5.60276646  11.8739899
  -4.14358886   0.87264726  -4.49592356  -4.36815238  -5.30957741
   1.96980568   2.54779725  11.55659122   7.04290661   6.69168926
  11.0872382   -3.90639944   9.37405225  -6.65938796  -0.22185021
  -7.27125333  -2.51608968   8.41602471 -16.71774919  -2.05991393
  16.86627321  -3.86075822 -15.28676015]",ФАСТОВСКИЙ_АЛЕКСАНДР_УЛЛЕНОВИЧ,82
"[ 12.07031662  -2.320543   -22.45623257 -14.66493392 -10.92660264
  34.06771503  -7.09311786 -18.32495577  -2.00031315  -4.18856194
   9.96287059 -15.28347238  12.57909818   8.47162978   5.49386954
 -22.81972101 -19.40290656 -18.79403497  -3.5586392   -2.28406136
 -22.55946473  -8.09317313  -4.3721897  -10.07368011   5.85176981
   3.34891928  17.43248068 -13.63122559   0.21992122 -14.05552391
  12.16528213   1.30128347 -26.00413206  -5.05626432   6.79531062
  19.21511614  -5.91952609  -0.97545977 -23.25453693 -12.1899307
   9.70615945  -3.25757559  -3.041253   -23.1395073   12.79669987
  14.19881635  16.86772062 -24.03539827 -22.77907864 -19.27188759
   0.29014118  24.50092956   0.12190663 -11.46340341   2.18294334
  -1.79291061   2.93553672   7.1119154    3.42938447   1.10158914
 -26.32343195  12.85751746   9.24587395  -8.74227139   5.7422708
  24.41107244 -29.88761537   3.71904338  24.32120955  -7.94602388
   8.69411106  10.71270884  17.73379497 -17.09753161  -0.76351637
  18.016823    -6.58163324   2.7427033  -14.99474765 -15.28891161
 -25.49970155   7.58754749  -4.07142875 -14.48982746  -6.5066982
  -8.13412294 -13.37404702  -2.79626558  42.49061195  -1.69518824
  -7.40544506 -21.58520294  27.36551265   1.89765601  -0.52639786
   8.26045857 -15.94256342   1.26378336 -39.48901291  -5.98913921
 -15.74472404  -7.24866683  14.58422678   9.845643    13.54225864
  -2.33102492  -1.60959081  -9.75181419 -14.61902027 -10.83813361
  -3.56919831   5.19205809   9.65605443   8.20803151  15.57815481
  10.36225914  -5.61369718  13.42556338 -15.63842526  -0.12779079
  -7.45984212  -8.8992702    8.82514825 -26.00601236  -0.40348705
  18.25815696  -1.58390992 -17.52640113]",АБДУЛЛАЕВ_ФАРХОТ_ШАМСУДИНОВИЧ,5
"[  7.65958029  -3.28335723 -13.15871416  -7.17597168  -8.38840677
  16.54825314   2.887644   -13.83452328   3.00904909  -3.24436427
   4.51227099  -8.63244852   9.38383127   6.42571131   6.80809795
 -14.07908543 -11.57712048 -10.12310011   1.18219124  -1.51322736
 -11.0256622   -8.16681861  -5.42948084  -5.50012295   4.11837688
  -2.28780579  13.12053627  -1.8434245    2.15554959  -7.86176545
   6.19251792  -2.51578065 -12.00753598  -1.43050013   2.21871537
   8.47875824  -4.56784995   2.16671614 -14.49251511   1.12101468
   0.46270173  -1.80769545  -1.35492914 -13.27224269   5.22225732
   7.37177858   7.94147068 -17.4861938  -11.65879798  -5.47937991
   0.94190275   8.65235876   3.97104486  -7.96549144  -3.87274987
  -1.16911191  -2.67742376   1.8662381    4.16143022   2.73411357
 -13.51036759   8.34684535   1.8039955   -3.18589575   4.87588234
  12.57322828 -17.37895263   3.37731524  14.54369249  -5.07548851
   0.21940725   5.32861026   6.92058429  -9.12861587   0.55202092
  13.84949179  -5.53318403   9.35548107 -10.34243964  -4.76040481
 -15.96561825   3.36483668  -0.52441885  -8.01641973  -6.03434502
  -6.58091713 -10.97096929  -3.41377822  20.67750216   4.01164825
  -4.79682819 -11.29756128  14.56881512  -2.28181518   0.91765194
   1.8783022   -7.67796086   1.66658474 -22.10424572  -5.81274556
  -7.39573899  -3.26705493   9.13659687   5.68169876  10.01366671
  -1.52973293  -0.8756299   -4.39927949  -4.15726896  -4.42667141
   1.07210195  -2.40574338   7.2929115    5.7304833    7.7504842
   6.50206905   0.21374303  10.03769328  -7.96204294  -0.9105944
  -4.78776109  -3.74826056   7.70374212 -15.63459978  -4.92377585
  11.76632807  -5.68014114  -6.94889201]",ЦВЕЙГ_ЛЕВ_АЛЕКСАНДРОВИЧ,88
"[  9.02443678  -1.16468657 -11.29242992  -6.23528443  -5.98042127
  15.845606     0.50294617 -14.04745954   2.66060096  -6.12914891
   8.41481048 -10.73393486   7.63025897   7.70824108   3.74026443
 -13.45114398  -8.73571079 -12.58562964   0.49496154   0.49911583
 -11.49079872  -6.37865328  -2.90520941  -6.08085503   2.65202487
  -4.80283079   9.79725378  -2.15077912   6.6968336  -10.94825783
   6.9690803   -3.32604468 -11.08371433  -0.95275257   4.238236
  12.38702043   1.58846723   0.4068415  -12.19163003   0.70839405
   3.88352182  -2.10742092  -4.65577969 -11.58689724   8.04649075
  11.94079499   6.74547638 -13.01533858 -10.76640439  -7.81573721
   4.99288334   4.41191631   4.03662561  -8.47099433  -0.56809891
  -4.07778295  -1.01115055   1.27580367   6.46864427  -1.60669993
 -15.3941157    6.3595397    1.77209272  -3.86208531   4.27179426
  12.76962648 -14.28602038   3.2640788   11.13554007  -3.5421052
   2.8802154    4.50308302   6.89269845  -5.80347135  -0.55832625
   8.28658333  -4.39422185   3.75117823  -5.10353819  -2.35519805
 -14.41021516   0.07870401  -4.43947812  -6.18977001  -0.76045406
  -2.54044701  -7.1939842   -7.52416034  21.21898762   2.65496511
  -2.36551675  -4.87576753  13.59939722   3.79310025  -8.54693681
   3.16741686 -11.04732236   2.2606979  -24.23148813  -2.81417753
  -4.69699848  -2.7306981    4.67327986   4.26209039   8.03745632
   0.32887149  -1.64729161  -3.05483054  -3.23895255  -5.49911093
   1.04314582  -2.08992547   9.47570819   5.65045032   7.86822027
  10.4507031   -1.54374638   8.3320317   -4.32352724   1.94105687
  -2.59120561  -0.44464624   3.35260761 -16.05157546   0.20520242
  15.51181285  -1.5778699   -8.38110815]",ДМИТРИЙ_ЖАРОВ,21
